Date,Solar,Wind Offshore,Wind Onshore,Total generation
2015/06/04 02:30,0,215,2172,41644
2015/06/04 02:45,0,202,2157,42006
2015/06/04 03:00,0,178,2140,41581
2015/06/04 03:15,0,171,2045,41101
2015/06/04 03:30,0,161,1992,41634
2015/06/04 03:45,0,150,1996,41953
2015/06/04 04:00,0,141,2011,40949
2015/06/04 04:15,0,125,1984,41035
2015/06/04 04:30,0,110,1944,41534
2015/06/04 04:45,5,103,1876,41425
2015/06/04 05:00,37,91,1812,41373
2015/06/04 05:15,119,77,1770,40772
2015/06/04 05:30,346,69,1728,41748
2015/06/04 05:45,645,63,1660,41692
2015/06/04 06:00,1039,60,1595,42925
2015/06/04 06:15,1571,60,1517,41048
2015/06/04 06:30,2247,55,1432,42594
2015/06/04 06:45,3101,53,1307,42545
2015/06/04 07:00,4128,53,1139,43706
2015/06/04 07:15,5265,57,968,44825
2015/06/04 07:30,6532,58,787,45607
2015/06/04 07:45,7892,56,664,46847
2015/06/04 08:00,9235,53,570,49249
2015/06/04 08:15,10690,51,516,50775
2015/06/04 08:30,12058,49,471,51751
2015/06/04 08:45,13316,48,418,52426
2015/06/04 09:00,14570,50,371,54322
2015/06/04 09:15,15878,50,334,55272
2015/06/04 09:30,17036,50,311,55675
2015/06/04 09:45,18220,51,293,56502
2015/06/04 10:00,19216,53,267,57943
2015/06/04 10:15,20157,50,276,58596
2015/06/04 10:30,20836,45,272,58730
2015/06/04 10:45,21601,43,264,59189
2015/06/04 11:00,22176,40,268,60358
2015/06/04 11:15,22683,40,257,60763
2015/06/04 11:30,22993,42,272,60484
2015/06/04 11:45,23296,47,262,61805
2015/06/04 12:00,23717,45,258,62002
2015/06/04 12:15,24086,42,262,62181
2015/06/04 12:30,24190,39,270,62547
2015/06/04 12:45,24208,43,277,63198
2015/06/04 13:00,24382,47,286,63098
2015/06/04 13:15,24503,48,314,63236
2015/06/04 13:30,24536,47,320,63801
2015/06/04 13:45,24300,44,330,63720
2015/06/04 14:00,24159,46,339,63216
2015/06/04 14:15,24061,52,353,62731
2015/06/04 14:30,23650,55,357,62211
2015/06/04 14:45,23218,53,395,61441
2015/06/04 15:00,22745,48,412,61296
2015/06/04 15:15,22220,45,427,60586
2015/06/04 15:30,21568,44,476,59755
2015/06/04 15:45,20790,41,515,58846
2015/06/04 16:00,19955,40,537,59200
2015/06/04 16:15,19047,38,552,58351
2015/06/04 16:30,18006,40,620,56980
2015/06/04 16:45,16854,39,650,55504
2015/06/04 17:00,15569,32,691,54908
2015/06/04 17:15,14266,27,713,53492
2015/06/04 17:30,12921,39,735,53105
2015/06/04 17:45,11563,59,793,52266
2015/06/04 18:00,10199,61,842,51416
2015/06/04 18:15,8807,66,917,50077
2015/06/04 18:30,7500,70,986,49923
2015/06/04 18:45,6225,70,1096,49759
2015/06/04 19:00,5050,69,1241,47430
2015/06/04 19:15,4008,67,1360,46837
2015/06/04 19:30,3150,67,1495,47628
2015/06/04 19:45,2420,69,1646,46608
2015/06/04 20:00,1829,70,1826,47017
2015/06/04 20:15,1229,77,2010,47060
2015/06/04 20:30,732,81,2212,46547
2015/06/04 20:45,392,82,2497,45998
2015/06/04 21:00,178,91,2948,46768
2015/06/04 21:15,62,101,3448,46937
2015/06/04 21:30,8,111,3958,46553
2015/06/04 21:45,0,127,4510,47063
2015/06/04 22:00,0,137,5028,49711
2015/06/04 22:15,0,158,5583,49458
2015/06/04 22:30,0,184,6091,48626
2015/06/04 22:45,0,212,6572,48360
2015/06/04 23:00,0,227,7012,50383
2015/06/04 23:15,0,272,7404,50095
2015/06/04 23:30,0,281,7795,50054
2015/06/04 23:45,0,312,8129,50824
2015/06/05 00:00,0,324,8341,50845
2015/06/05 00:15,0,351,8501,50332
2015/06/05 00:30,0,373,8686,50343
2015/06/05 00:45,0,384,8793,49606
2015/06/05 01:00,0,433,8807,49258
2015/06/05 01:15,0,451,8838,48829
2015/06/05 01:30,0,422,8891,48983
2015/06/05 01:45,0,441,8836,48143
2015/06/05 02:00,0,485,8799,49204
2015/06/05 02:15,0,535,8834,50178
2015/06/05 02:30,0,612,8767,49990
2015/06/05 02:45,0,680,8798,50978
2015/06/05 03:00,0,724,8713,49916
2015/06/05 03:15,0,747,8727,48857
2015/06/05 03:30,0,810,8654,49487
2015/06/05 03:45,0,843,8737,48494
2015/06/05 04:00,0,862,8826,49232
2015/06/05 04:15,0,862,8954,48610
2015/06/05 04:30,0,861,8982,49283
2015/06/05 04:45,5,864,9188,49156
2015/06/05 05:00,40,852,9293,51045
2015/06/05 05:15,128,877,9279,51014
2015/06/05 05:30,365,906,9091,50748
2015/06/05 05:45,679,923,8824,49244
2015/06/05 06:00,1088,954,8595,49791
2015/06/05 06:15,1583,987,8223,50108
2015/06/05 06:30,2233,1019,7726,51505
2015/06/05 06:45,3081,1045,7028,51882
2015/06/05 07:00,4131,1055,6340,54280
2015/06/05 07:15,5284,1054,5637,55854
2015/06/05 07:30,6579,1023,5020,56067
2015/06/05 07:45,7909,1005,4403,56660
2015/06/05 08:00,9135,966,3970,56944
2015/06/05 08:15,10516,933,3539,58262
2015/06/05 08:30,11815,902,3198,58434
2015/06/05 08:45,13146,888,3020,59681
2015/06/05 09:00,14416,854,2982,60265
2015/06/05 09:15,15737,823,2926,61509
2015/06/05 09:30,16867,821,2887,62098
2015/06/05 09:45,17938,816,2825,62619
2015/06/05 10:00,19018,810,2799,62610
2015/06/05 10:15,19983,805,2767,63240
2015/06/05 10:30,20716,795,2764,63919
2015/06/05 10:45,21479,769,2826,64218
2015/06/05 11:00,22144,739,2886,64805
2015/06/05 11:15,22783,731,2985,65433
2015/06/05 11:30,23348,750,3097,66037
2015/06/05 11:45,23851,756,3246,66424
2015/06/05 12:00,24234,752,3407,67129
2015/06/05 12:15,24553,774,3465,66964
2015/06/05 12:30,24702,777,3396,66932
2015/06/05 12:45,24843,770,3334,67539
2015/06/05 13:00,24847,771,3369,67187
2015/06/05 13:15,24740,786,3328,66946
2015/06/05 13:30,24733,806,3314,66952
2015/06/05 13:45,24510,815,3401,68061
2015/06/05 14:00,24227,827,3393,67968
2015/06/05 14:15,23872,840,3276,67789
2015/06/05 14:30,23547,849,3209,66888
2015/06/05 14:45,23037,815,3157,66161
2015/06/05 15:00,22461,778,3088,66304
2015/06/05 15:15,21750,761,2951,65132
2015/06/05 15:30,21121,755,2854,63292
2015/06/05 15:45,20311,741,2863,62336
2015/06/05 16:00,19389,722,2808,61354
2015/06/05 16:15,18317,688,2742,60116
2015/06/05 16:30,17347,687,2736,60011
2015/06/05 16:45,16257,730,2753,59210
2015/06/05 17:00,15038,757,2807,56900
2015/06/05 17:15,13808,805,2874,56303
2015/06/05 17:30,12506,890,2958,56120
2015/06/05 17:45,11183,939,3050,55172
2015/06/05 18:00,9803,931,3196,53461
2015/06/05 18:15,8434,923,3223,53838
2015/06/05 18:30,7205,918,3301,53906
2015/06/05 18:45,5901,944,3383,53849
2015/06/05 19:00,4725,932,3419,52735
2015/06/05 19:15,3607,852,3477,52052
2015/06/05 19:30,2778,869,3535,50872
2015/06/05 19:45,2089,805,3726,50995
2015/06/05 20:00,1545,683,3987,50552
2015/06/05 20:15,1076,589,4327,49036
2015/06/05 20:30,659,534,4756,48318
2015/06/05 20:45,334,420,5394,48551
2015/06/05 21:00,142,475,6108,49705
2015/06/05 21:15,46,572,6809,49492
2015/06/05 21:30,3,550,7371,49023
2015/06/05 21:45,0,611,8164,49483
2015/06/05 22:00,0,673,8753,51652
2015/06/05 22:15,0,725,9173,51848
2015/06/05 22:30,0,789,9719,51727
2015/06/05 22:45,0,882,9761,51655
2015/06/05 23:00,0,960,9782,51852
2015/06/05 23:15,0,1035,9831,51326
2015/06/05 23:30,0,1011,9912,50445
2015/06/05 23:45,0,963,9933,50257
2015/06/06 00:00,0,934,10067,50082
2015/06/06 00:15,0,1080,10135,49391
2015/06/06 00:30,0,1137,10068,49730
2015/06/06 00:45,0,1065,10111,49372
2015/06/06 01:00,0,1015,10136,48770
2015/06/06 01:15,0,1018,9923,48371
2015/06/06 01:30,0,919,9638,47713
2015/06/06 01:45,0,850,9492,47470
2015/06/06 02:00,0,824,9456,46846
2015/06/06 02:15,0,803,9508,47539
2015/06/06 02:30,0,804,9413,46764
2015/06/06 02:45,0,837,9240,46503
2015/06/06 03:00,0,961,9362,48419
2015/06/06 03:15,0,959,9095,48705
2015/06/06 03:30,0,856,8896,47844
2015/06/06 03:45,0,819,8728,46931
2015/06/06 04:00,0,952,8747,47927
2015/06/06 04:15,0,1046,8624,47643
2015/06/06 04:30,0,1131,8186,46648
2015/06/06 04:45,6,1188,8010,46710
2015/06/06 05:00,39,1140,7864,46505
2015/06/06 05:15,118,1065,7743,46417
2015/06/06 05:30,323,971,8188,46886
2015/06/06 05:45,580,929,8326,46371
2015/06/06 06:00,910,957,8315,46375
2015/06/06 06:15,1407,943,8119,47104
2015/06/06 06:30,2029,812,7873,46116
2015/06/06 06:45,2682,859,7518,46538
2015/06/06 07:00,3351,1103,7213,47495
2015/06/06 07:15,4080,1069,6776,47477
2015/06/06 07:30,4878,938,6376,47750
2015/06/06 07:45,5790,924,5916,48444
2015/06/06 08:00,6673,933,5652,49040
2015/06/06 08:15,7622,848,5571,50459
2015/06/06 08:30,8496,773,5435,51219
2015/06/06 08:45,9370,705,5279,51929
2015/06/06 09:00,10380,656,5238,52901
2015/06/06 09:15,11541,641,5195,53990
2015/06/06 09:30,12640,536,5161,54971
2015/06/06 09:45,13674,605,5179,55504
2015/06/06 10:00,14665,729,5293,56853
2015/06/06 10:15,15709,796,5078,57988
2015/06/06 10:30,16561,852,4940,58725
2015/06/06 10:45,17413,892,4912,60144
2015/06/06 11:00,18003,924,4931,60409
2015/06/06 11:15,18698,949,5214,61170
2015/06/06 11:30,19207,968,5575,61707
2015/06/06 11:45,19823,1057,5789,63602
2015/06/06 12:00,20042,1082,6155,63804
2015/06/06 12:15,20250,1104,6692,65676
2015/06/06 12:30,20599,1132,7142,66143
2015/06/06 12:45,20876,1110,7380,65173
2015/06/06 13:00,21184,1076,7263,64612
2015/06/06 13:15,21458,1080,7280,64135
2015/06/06 13:30,21380,1099,7393,64318
2015/06/06 13:45,21347,1092,7508,64499
2015/06/06 14:00,21049,1159,7678,64178
2015/06/06 14:15,20823,1173,7728,64047
2015/06/06 14:30,20559,1187,7718,63796
2015/06/06 14:45,20088,1205,7591,63195
2015/06/06 15:00,19584,1179,7453,62606
2015/06/06 15:15,18980,1175,7412,61933
2015/06/06 15:30,18462,1213,7493,61176
2015/06/06 15:45,17914,1194,7527,60896
2015/06/06 16:00,17090,1184,7600,60314
2015/06/06 16:15,16336,1206,7700,60145
2015/06/06 16:30,15346,1220,7560,58883
2015/06/06 16:45,14343,1220,7579,58201
2015/06/06 17:00,13191,1165,7514,57124
2015/06/06 17:15,12036,1128,7555,56198
2015/06/06 17:30,10929,1082,7486,54259
2015/06/06 17:45,9709,1013,7499,53736
2015/06/06 18:00,8488,1039,7227,52656
2015/06/06 18:15,7269,1027,7068,51597
2015/06/06 18:30,6249,959,7074,51563
2015/06/06 18:45,5208,922,7031,51027
2015/06/06 19:00,4299,909,6816,49930
2015/06/06 19:15,3466,898,6652,48485
2015/06/06 19:30,2710,933,6511,48192
2015/06/06 19:45,2075,939,6220,47898
2015/06/06 20:00,1538,931,5935,46833
2015/06/06 20:15,1041,951,5859,46182
2015/06/06 20:30,698,958,5378,45887
2015/06/06 20:45,431,976,5024,45333
2015/06/06 21:00,224,988,4887,44889
2015/06/06 21:15,89,1035,4827,44483
2015/06/06 21:30,11,1153,4785,44112
2015/06/06 21:45,0,1196,4773,44456
2015/06/06 22:00,0,1194,4749,45303
2015/06/06 22:15,0,1192,4847,46066
2015/06/06 22:30,0,1187,4791,44712
2015/06/06 22:45,0,1217,4828,44242
2015/06/06 23:00,0,1218,5027,46070
2015/06/06 23:15,0,1261,5138,45522
2015/06/06 23:30,0,1282,5250,44675
2015/06/06 23:45,0,1282,5352,43519
2015/06/07 00:00,0,1314,5411,43653
2015/06/07 00:15,0,1336,5351,43135
2015/06/07 00:30,0,1327,5201,42181
2015/06/07 00:45,0,1330,5200,42815
2015/06/07 01:00,0,1331,5117,41867
2015/06/07 01:15,0,1333,5008,42594
2015/06/07 01:30,0,1328,4917,42449
2015/06/07 01:45,0,1306,4768,42541
2015/06/07 02:00,0,1309,4485,41082
2015/06/07 02:15,0,1279,4338,40817
2015/06/07 02:30,0,1229,4171,40522
2015/06/07 02:45,0,1188,4147,40385
2015/06/07 03:00,0,1161,4120,41243
2015/06/07 03:15,0,1163,4108,40667
2015/06/07 03:30,0,1151,4080,40725
2015/06/07 03:45,0,1129,4004,40364
2015/06/07 04:00,0,1058,4099,41452
2015/06/07 04:15,0,976,4097,40774
2015/06/07 04:30,0,913,4109,40181
2015/06/07 04:45,4,900,4057,39787
2015/06/07 05:00,28,896,3966,39183
2015/06/07 05:15,93,927,3941,39391
2015/06/07 05:30,246,965,3787,39094
2015/06/07 05:45,471,971,3659,39403
2015/06/07 06:00,784,930,3689,39602
2015/06/07 06:15,1191,899,3638,40005
2015/06/07 06:30,1701,935,3477,40458
2015/06/07 06:45,2297,935,3260,40729
2015/06/07 07:00,3052,910,3077,39631
2015/06/07 07:15,3819,884,2837,40287
2015/06/07 07:30,4714,856,2704,42295
2015/06/07 07:45,5670,833,2752,43356
2015/06/07 08:00,6737,794,2656,43256
2015/06/07 08:15,7883,789,2419,43563
2015/06/07 08:30,9008,763,2407,45025
2015/06/07 08:45,10158,741,2400,45974
2015/06/07 09:00,11332,754,2374,47899
2015/06/07 09:15,12385,753,2336,48681
2015/06/07 09:30,13412,791,2215,49587
2015/06/07 09:45,14345,788,2178,50748
2015/06/07 10:00,15295,779,2191,51437
2015/06/07 10:15,16280,791,2302,52988
2015/06/07 10:30,17040,772,2401,53947
2015/06/07 10:45,17678,725,2505,54872
2015/06/07 11:00,18297,726,2641,55278
2015/06/07 11:15,18860,712,2676,55741
2015/06/07 11:30,19517,695,2691,56565
2015/06/07 11:45,20112,698,2701,57413
2015/06/07 12:00,20743,662,2750,57870
2015/06/07 12:15,21077,636,2800,57212
2015/06/07 12:30,21457,638,2859,57618
2015/06/07 12:45,21662,683,2938,58123
2015/06/07 13:00,21687,672,2953,57749
2015/06/07 13:15,21829,594,3057,57440
2015/06/07 13:30,21705,556,3217,57883
2015/06/07 13:45,21665,560,3268,59514
2015/06/07 14:00,21442,571,3376,60262
2015/06/07 14:15,21321,589,3406,59430
2015/06/07 14:30,20999,604,3458,58366
2015/06/07 14:45,20479,634,3464,58216
2015/06/07 15:00,20137,627,3526,57267
2015/06/07 15:15,19515,609,3432,56223
2015/06/07 15:30,18845,594,3431,55862
2015/06/07 15:45,18136,586,3416,55110
2015/06/07 16:00,17488,589,3439,55532
2015/06/07 16:15,16551,577,3456,54481
2015/06/07 16:30,15660,582,3461,53697
2015/06/07 16:45,14762,621,3506,53321
2015/06/07 17:00,13825,668,3584,53266
2015/06/07 17:15,12681,676,3657,51414
2015/06/07 17:30,11484,676,3805,50474
2015/06/07 17:45,10280,704,3869,50006
2015/06/07 18:00,9086,738,3907,49708
2015/06/07 18:15,8022,768,3973,48743
2015/06/07 18:30,6922,802,3980,48187
2015/06/07 18:45,5767,807,4069,47584
2015/06/07 19:00,4750,764,4266,46070
2015/06/07 19:15,3788,735,4429,45582
2015/06/07 19:30,3027,717,4533,45479
2015/06/07 19:45,2405,697,4496,45542
2015/06/07 20:00,1841,649,4420,44942
2015/06/07 20:15,1259,615,4338,44128
2015/06/07 20:30,833,588,4320,43861
2015/06/07 20:45,484,600,4423,43495
2015/06/07 21:00,233,606,4489,43785
2015/06/07 21:15,91,586,4608,43257
2015/06/07 21:30,12,560,4696,43669
2015/06/07 21:45,0,532,4789,44039
2015/06/07 22:00,0,507,4909,44736
2015/06/07 22:15,0,469,5146,44510
2015/06/07 22:30,0,440,5312,43769
2015/06/07 22:45,0,408,5411,43144
2015/06/07 23:00,0,374,5564,44161
2015/06/07 23:15,0,354,5623,43795
2015/06/07 23:30,0,361,5682,42636
2015/06/07 23:45,0,361,5676,41703
2015/06/08 00:00,0,363,5586,42283
2015/06/08 00:15,0,368,5571,42192
2015/06/08 00:30,0,377,5624,41856
2015/06/08 00:45,0,393,5722,42305
2015/06/08 01:00,0,422,5718,42621
2015/06/08 01:15,0,416,5753,42422
2015/06/08 01:30,0,401,5710,42276
2015/06/08 01:45,0,408,5824,42480
2015/06/08 02:00,0,421,5858,42335
2015/06/08 02:15,0,429,5855,42244
2015/06/08 02:30,0,450,5860,42370
2015/06/08 02:45,0,471,5768,42218
2015/06/08 03:00,0,468,5868,43161
2015/06/08 03:15,0,479,5882,43451
2015/06/08 03:30,0,479,5864,43386
2015/06/08 03:45,0,457,5887,43622
2015/06/08 04:00,0,490,5893,43834
2015/06/08 04:15,0,503,5784,44513
2015/06/08 04:30,1,544,5735,45631
2015/06/08 04:45,6,587,5716,46424
2015/06/08 05:00,39,613,5635,47806
2015/06/08 05:15,126,615,5550,47689
2015/06/08 05:30,321,609,5444,47608
2015/06/08 05:45,571,627,5260,48420
2015/06/08 06:00,903,645,5060,48366
2015/06/08 06:15,1329,662,4899,50831
2015/06/08 06:30,1797,642,4604,53550
2015/06/08 06:45,2314,584,4123,55047
2015/06/08 07:00,2885,632,3804,56517
2015/06/08 07:15,3471,661,3653,57780
2015/06/08 07:30,4085,720,3633,57800
2015/06/08 07:45,4825,687,3700,59159
2015/06/08 08:00,5567,633,3714,60986
2015/06/08 08:15,6278,636,3892,62489
2015/06/08 08:30,6897,615,4038,63117
2015/06/08 08:45,7399,565,4070,63348
2015/06/08 09:00,7955,509,4234,64053
2015/06/08 09:15,8462,451,4362,64250
2015/06/08 09:30,8899,438,4315,64436
2015/06/08 09:45,9665,459,4532,65358
2015/06/08 10:00,10242,477,4593,66756
2015/06/08 10:15,10899,484,4732,67908
2015/06/08 10:30,11402,507,4662,67619
2015/06/08 10:45,12075,526,4719,68019
2015/06/08 11:00,12548,554,4799,68050
2015/06/08 11:15,13038,568,4853,68479
2015/06/08 11:30,13501,528,4807,68855
2015/06/08 11:45,13889,534,4786,69275
2015/06/08 12:00,13841,548,4838,69305
2015/06/08 12:15,13993,529,4944,69772
2015/06/08 12:30,13762,548,4951,68462
2015/06/08 12:45,13685,505,4935,68903
2015/06/08 13:00,13425,489,4967,69746
2015/06/08 13:15,13233,497,5028,69604
2015/06/08 13:30,12853,505,5021,68906
2015/06/08 13:45,12803,532,5217,68894
2015/06/08 14:00,12744,576,5513,68685
2015/06/08 14:15,12662,619,5699,68732
2015/06/08 14:30,12430,623,5890,69251
2015/06/08 14:45,12109,668,6209,69262
2015/06/08 15:00,11877,686,6422,68099
2015/06/08 15:15,11480,687,6579,67300
2015/06/08 15:30,11041,712,6640,67875
2015/06/08 15:45,10565,730,6838,67543
2015/06/08 16:00,10012,756,7014,66893
2015/06/08 16:15,9360,799,7131,65986
2015/06/08 16:30,8816,817,7400,66068
2015/06/08 16:45,8231,799,7538,65620
2015/06/08 17:00,7520,832,7694,65141
2015/06/08 17:15,6978,852,7811,64892
2015/06/08 17:30,6411,864,7826,64269
2015/06/08 17:45,5819,900,7962,64265
2015/06/08 18:00,5191,934,8069,64455
2015/06/08 18:15,4649,955,8051,64122
2015/06/08 18:30,4043,935,8211,63538
2015/06/08 18:45,3474,958,8253,63359
2015/06/08 19:00,2928,955,8088,62524
2015/06/08 19:15,2398,972,8106,62291
2015/06/08 19:30,1922,921,8151,62182
2015/06/08 19:45,1501,877,8139,61704
2015/06/08 20:00,1140,920,8017,61491
2015/06/08 20:15,802,956,7757,60550
2015/06/08 20:30,513,1005,7389,59786
2015/06/08 20:45,293,973,7107,60239
2015/06/08 21:00,162,950,6876,58727
2015/06/08 21:15,74,913,6766,58631
2015/06/08 21:30,13,935,6661,58953
2015/06/08 21:45,0,915,6677,58400
2015/06/08 22:00,0,892,6691,58600
2015/06/08 22:15,0,863,6752,58156
2015/06/08 22:30,0,874,6766,57326
2015/06/08 22:45,0,847,6723,55958
2015/06/08 23:00,0,871,6708,55457
2015/06/08 23:15,0,866,6774,54430
2015/06/08 23:30,0,880,6802,53831
2015/06/08 23:45,0,867,6763,53273
2015/06/09 00:00,0,809,6690,52925
2015/06/09 00:15,0,796,6642,51416
2015/06/09 00:30,0,772,6659,50868
2015/06/09 00:45,0,734,6567,50155
2015/06/09 01:00,0,713,6478,50733
2015/06/09 01:15,0,712,6358,48914
2015/06/09 01:30,0,641,6236,48751
2015/06/09 01:45,0,633,6120,48040
2015/06/09 02:00,0,689,5972,47429
2015/06/09 02:15,0,696,5840,47293
2015/06/09 02:30,0,688,5763,47184
2015/06/09 02:45,0,697,5768,47135
2015/06/09 03:00,0,758,5706,46669
2015/06/09 03:15,0,728,5686,46502
2015/06/09 03:30,0,719,5635,46527
2015/06/09 03:45,0,710,5574,47134
2015/06/09 04:00,0,684,5458,47266
2015/06/09 04:15,0,710,5395,47339
2015/06/09 04:30,1,696,5288,47898
2015/06/09 04:45,6,709,5265,47614
2015/06/09 05:00,32,689,5235,48339
2015/06/09 05:15,92,650,5171,48357
2015/06/09 05:30,202,647,5080,50854
2015/06/09 05:45,361,632,4965,51762
2015/06/09 06:00,576,580,4820,52143
2015/06/09 06:15,837,563,4591,54292
2015/06/09 06:30,1171,531,4283,56357
2015/06/09 06:45,1572,502,3965,58063
2015/06/09 07:00,1992,439,3680,59001
2015/06/09 07:15,2462,423,3477,59832
2015/06/09 07:30,3038,398,3342,60081
2015/06/09 07:45,3595,363,3283,61979
2015/06/09 08:00,4189,356,3285,62752
2015/06/09 08:15,4845,339,3353,63488
2015/06/09 08:30,5422,343,3425,63915
2015/06/09 08:45,5966,337,3481,64426
2015/06/09 09:00,6580,350,3435,65146
2015/06/09 09:15,7118,322,3382,65741
2015/06/09 09:30,7757,334,3378,66271
2015/06/09 09:45,8164,357,3299,66458
2015/06/09 10:00,8561,344,3303,66450
2015/06/09 10:15,8991,341,3359,66872
2015/06/09 10:30,9177,351,3316,67075
2015/06/09 10:45,9519,351,3318,67517
2015/06/09 11:00,9854,358,3379,68432
2015/06/09 11:15,9923,356,3412,68410
2015/06/09 11:30,9935,347,3533,68833
2015/06/09 11:45,10149,348,3561,68739
2015/06/09 12:00,10336,341,3644,69137
2015/06/09 12:15,10488,330,3671,68188
2015/06/09 12:30,10448,311,3727,68159
2015/06/09 12:45,10578,292,3836,69098
2015/06/09 13:00,10640,277,3886,68902
2015/06/09 13:15,10690,281,3963,68405
2015/06/09 13:30,10645,285,3941,68164
2015/06/09 13:45,10713,285,3912,68440
2015/06/09 14:00,10595,272,3795,67915
2015/06/09 14:15,10477,284,3774,67828
2015/06/09 14:30,10222,286,3738,67654
2015/06/09 14:45,10042,295,3724,67573
2015/06/09 15:00,9709,318,3775,68243
2015/06/09 15:15,9553,325,3713,68045
2015/06/09 15:30,9206,345,3655,67590
2015/06/09 15:45,8992,366,3702,67097
2015/06/09 16:00,8690,372,3656,66002
2015/06/09 16:15,8346,373,3638,65415
2015/06/09 16:30,7983,372,3575,65141
2015/06/09 16:45,7533,367,3639,64914
2015/06/09 17:00,7153,378,3674,64370
2015/06/09 17:15,6693,424,3711,64384
2015/06/09 17:30,6119,417,3796,64240
2015/06/09 17:45,5542,429,3743,64051
2015/06/09 18:00,4950,426,3747,63837
2015/06/09 18:15,4391,390,3702,63215
2015/06/09 18:30,3841,374,3734,63408
2015/06/09 18:45,3316,401,3748,63045
2015/06/09 19:00,2844,393,3831,60715
2015/06/09 19:15,2361,397,3831,60163
2015/06/09 19:30,1893,402,3812,60187
2015/06/09 19:45,1493,404,3794,59249
2015/06/09 20:00,1127,399,3739,58867
2015/06/09 20:15,784,423,3682,58144
2015/06/09 20:30,498,448,3613,58577
2015/06/09 20:45,285,471,3459,57805
2015/06/09 21:00,155,503,3409,56995
2015/06/09 21:15,72,508,3433,56725
2015/06/09 21:30,12,534,3504,56548
2015/06/09 21:45,0,567,3582,57253
2015/06/09 22:00,0,536,3704,57739
2015/06/09 22:15,0,519,3785,56886
2015/06/09 22:30,0,527,3871,56743
2015/06/09 22:45,0,504,3960,55390
2015/06/09 23:00,0,471,4036,55738
2015/06/09 23:15,0,462,4069,55330
2015/06/09 23:30,0,460,4051,54577
2015/06/09 23:45,0,466,4021,53675
2015/06/10 00:00,0,455,3944,51861
2015/06/10 00:15,0,455,3902,50939
2015/06/10 00:30,0,455,3870,50443
2015/06/10 00:45,0,435,3893,50205
2015/06/10 01:00,0,399,3892,49175
2015/06/10 01:15,0,387,3881,48284
2015/06/10 01:30,0,395,3813,47617
2015/06/10 01:45,0,405,3758,47783
2015/06/10 02:00,0,419,3726,46936
2015/06/10 02:15,0,455,3693,46919
2015/06/10 02:30,0,482,3633,46966
2015/06/10 02:45,0,470,3589,46590
2015/06/10 03:00,0,455,3549,46723
2015/06/10 03:15,0,453,3511,46483
2015/06/10 03:30,0,462,3457,46458
2015/06/10 03:45,0,465,3401,45837
2015/06/10 04:00,0,492,3308,47541
2015/06/10 04:15,0,510,3285,48730
2015/06/10 04:30,1,495,3296,48057
2015/06/10 04:45,8,436,3328,49074
2015/06/10 05:00,47,408,3334,49862
2015/06/10 05:15,134,385,3289,50205
2015/06/10 05:30,307,353,3270,51313
2015/06/10 05:45,545,341,3219,52659
2015/06/10 06:00,858,332,3181,54507
2015/06/10 06:15,1264,329,3089,54975
2015/06/10 06:30,1735,335,2959,56894
2015/06/10 06:45,2308,345,2713,57717
2015/06/10 07:00,2919,346,2438,59036
2015/06/10 07:15,3585,337,2151,60566
2015/06/10 07:30,4324,331,1931,61239
2015/06/10 07:45,5119,315,1838,61990
2015/06/10 08:00,5976,293,1784,63604
2015/06/10 08:15,6911,297,1763,63846
2015/06/10 08:30,7811,317,1763,64163
2015/06/10 08:45,8689,340,1812,65536
2015/06/10 09:00,9565,358,1844,65613
2015/06/10 09:15,10435,354,1948,66029
2015/06/10 09:30,11231,365,1948,66374
2015/06/10 09:45,12090,368,2000,67848
2015/06/10 10:00,12932,371,2041,68145
2015/06/10 10:15,13595,367,2115,69718
2015/06/10 10:30,14105,368,2236,70143
2015/06/10 10:45,14593,369,2335,69963
2015/06/10 11:00,14951,366,2413,70948
2015/06/10 11:15,15285,369,2406,71647
2015/06/10 11:30,15551,371,2498,72233
2015/06/10 11:45,15676,359,2541,72627
2015/06/10 12:00,15698,345,2592,73151
2015/06/10 12:15,15908,355,2602,73050
2015/06/10 12:30,15934,358,2592,73002
2015/06/10 12:45,15700,355,2634,71954
2015/06/10 13:00,15710,344,2663,71951
2015/06/10 13:15,15621,326,2622,71752
2015/06/10 13:30,15564,340,2585,71269
2015/06/10 13:45,15521,349,2585,71638
2015/06/10 14:00,15407,340,2558,70832
2015/06/10 14:15,15264,331,2546,70329
2015/06/10 14:30,14869,331,2509,70379
2015/06/10 14:45,14656,347,2581,70079
2015/06/10 15:00,14274,352,2634,69557
2015/06/10 15:15,14067,333,2730,69316
2015/06/10 15:30,13462,308,2820,68886
2015/06/10 15:45,13069,298,2907,69120
2015/06/10 16:00,12556,290,2972,67680
2015/06/10 16:15,11957,304,3001,66890
2015/06/10 16:30,11262,340,3060,67177
2015/06/10 16:45,10634,348,3143,66902
2015/06/10 17:00,9920,367,3165,66152
2015/06/10 17:15,9202,396,3156,65713
2015/06/10 17:30,8404,408,3234,65025
2015/06/10 17:45,7693,409,3266,64884
2015/06/10 18:00,6942,427,3372,63863
2015/06/10 18:15,6128,449,3424,63378
2015/06/10 18:30,5342,467,3509,63325
2015/06/10 18:45,4590,494,3621,62677
2015/06/10 19:00,3878,514,3692,61357
2015/06/10 19:15,3184,544,3672,60521
2015/06/10 19:30,2575,531,3618,60697
